NUTS_ID,CROP_NAME,VARIABLE,AVG_VALUE,YEAR_MIN,YEAR_MAX,YEAR_COUNT,UNIT,SOURCE,LATITUDE,LONGITUDE
FI196,Total wheat,Area,15253.333333333334,2006,2020,15,ha,NSI,61.528593156000056,22.143522589000042
FI197,Total wheat,Area,13393.333333333334,2006,2020,15,ha,NSI,61.68045254500004,23.687426120000055
FI1B1,Total wheat,Area,46260.0,2006,2020,15,ha,NSI,60.38174106400004,24.75117376600008
FI1C1,Total wheat,Area,69193.33333333333,2006,2020,15,ha,NSI,60.62906887500003,22.623628409000048
FI1C2,Total wheat,Area,12198.25,2017,2020,4,ha,Mixed,60.928793520000056,24.32169088200004
FI1C3,Total wheat,Area,8476.75,2017,2020,4,ha,Mixed,61.219940731000065,25.708711452000045
FI1C4,Total wheat,Area,6423.75,2017,2020,4,ha,Mixed,60.81722502200006,26.908843472000058
FI1C5,Total wheat,Area,15507.0,2006,2020,15,ha,NSI,61.191475654000044,28.35172181100006
FI1D1,Total wheat,Area,1313.3333333333333,2006,2020,15,ha,NSI,61.87946832300008,27.800593355000046
FI1D2,Total wheat,Area,1720.0,2006,2020,15,ha,NSI,63.16878698200003,27.45440803200006
FI1D3,Total wheat,Area,1740.0,2006,2020,15,ha,NSI,62.90674958800008,29.95070907400003
FI1D5,Total wheat,Area,1984.5,2017,2020,4,ha,Mixed,63.59707214000008,24.09292761300003
FI1D7,Total wheat,Area,0.0,2006,2020,13,ha,NSI,67.71641058600005,26.321578456000054
FI1D8,Total wheat,Area,38.24142857142857,2006,2019,14,ha,NSI,64.49944484300005,28.719370541000046
FI1D9,Total wheat,Area,2945.214,2006,2020,15,ha,NSI,64.93988188500003,26.622719063000034
FI200,Total wheat,Area,1546.6666666666667,2006,2020,15,ha,NSI,60.265317561000074,20.093127609000078
FR102,Total wheat,Area,136535.61111111112,2006,2023,18,ha,NSI,48.65310661400008,2.952337431000046
FR103,Total wheat,Area,36762.27777777778,2006,2023,18,ha,NSI,48.819442938000066,1.855044015000033
FR104,Total wheat,Area,34592.055555555555,2006,2023,18,ha,NSI,48.51718349400005,2.245372098000075
FR105,Total wheat,Area,0.0,2006,2023,18,ha,NSI,48.79844763600005,2.266244501000074
FR106,Total wheat,Area,359.8888888888889,2006,2023,18,ha,NSI,48.91302937200004,2.475069357000052
FR107,Total wheat,Area,435.55555555555554,2006,2023,18,ha,NSI,48.773815392000074,2.464166564000038
FR108,Total wheat,Area,24356.944444444445,2006,2023,18,ha,NSI,49.087830559000054,2.099663750000047
FRB01,Total wheat,Area,107324.66666666667,2006,2023,18,ha,NSI,47.056473837000055,2.484882199000026
FRB02,Total wheat,Area,195906.61111111112,2006,2023,18,ha,NSI,48.39516072100008,1.36375517700003
FRB03,Total wheat,Area,107522.83333333333,2006,2023,18,ha,NSI,46.76777730200007,1.57127461400006
FRB04,Total wheat,Area,110652.0,2006,2023,18,ha,NSI,47.32544967000007,0.690244500000063
FRB05,Total wheat,Area,102986.61111111111,2006,2023,18,ha,NSI,47.613540570000055,1.417791717000057
FRB06,Total wheat,Area,121593.5,2006,2023,18,ha,NSI,47.91401792900007,2.346842069000047
FRC11,Total wheat,Area,100503.88888888889,2006,2023,18,ha,NSI,47.44423555900005,4.769430104000037
FRC12,Total wheat,Area,47034.166666666664,2006,2023,18,ha,NSI,47.131921512000076,3.497765986000047
FRC13,Total wheat,Area,37900.833333333336,2006,2023,18,ha,NSI,46.651626746000034,4.527654708000057
FRC14,Total wheat,Area,126900.27777777778,2006,2023,18,ha,NSI,47.82626761300003,3.57779879800006
FRC21,Total wheat,Area,8152.166666666667,2006,2023,18,ha,NSI,47.17232160300006,6.36271077400005
FRC22,Total wheat,Area,17321.944444444445,2006,2023,18,ha,NSI,46.74625012300004,5.699242450000042
FRC23,Total wheat,Area,37403.833333333336,2006,2023,18,ha,NSI,47.61891866600007,6.069618003000073
FRC24,Total wheat,Area,2784.9444444444443,2006,2023,18,ha,NSI,47.617719081000075,6.927664507000031
FRD11,Total wheat,Area,82213.11111111111,2006,2023,18,ha,NSI,49.10131533100008,-0.332637956999974
FRD12,Total wheat,Area,39650.88888888889,2006,2023,18,ha,NSI,49.032177302000036,-1.295552775999965
FRD13,Total wheat,Area,81836.61111111111,2006,2023,18,ha,NSI,48.64809408800005,0.034746523000024
FRD21,Total wheat,Area,150897.5,2006,2023,18,ha,NSI,48.995386703000065,1.005576
FRD22,Total wheat,Area,112077.55555555556,2006,2023,18,ha,NSI,49.665605208000045,1.067422630000067
FRE11,Total wheat,Area,115915.66666666667,2006,2023,18,ha,NSI,50.43419860200004,3.245859213000074
FRE12,Total wheat,Area,170426.16666666666,2006,2023,18,ha,NSI,50.50093035900005,2.276212385000065
FRE21,Total wheat,Area,181724.88888888888,2006,2023,18,ha,NSI,49.560973457000046,3.560342337000066
FRE22,Total wheat,Area,157043.72222222222,2006,2023,18,ha,NSI,49.40881263700004,2.423366608000038
FRE23,Total wheat,Area,192601.5,2006,2023,18,ha,NSI,49.95221453600004,2.284552632000043
FRF11,Total wheat,Area,29580.944444444445,2006,2023,18,ha,NSI,48.662885919000075,7.582868125000061
FRF12,Total wheat,Area,16993.88888888889,2006,2023,18,ha,NSI,47.85921294000008,7.277080289000025
FRF21,Total wheat,Area,63050.166666666664,2006,2023,18,ha,NSI,49.62016547400003,4.641374599000073
FRF22,Total wheat,Area,107388.38888888889,2006,2023,18,ha,NSI,48.28483852900007,4.160993334000068
FRF23,Total wheat,Area,164655.55555555556,2006,2023,18,ha,NSI,49.02857569200006,4.236807001000045
FRF24,Total wheat,Area,63091.333333333336,2006,2023,18,ha,NSI,48.12902999800008,5.227916617000062
FRF31,Total wheat,Area,65316.72222222222,2006,2023,18,ha,NSI,48.80335055300003,6.159518889000026
FRF32,Total wheat,Area,77614.77777777778,2006,2023,18,ha,NSI,48.97083707100006,5.385278693000032
FRF33,Total wheat,Area,70732.22222222222,2006,2023,18,ha,NSI,49.04594878000006,6.630240424000021
FRF34,Total wheat,Area,24307.333333333332,2006,2023,18,ha,NSI,48.19540595600006,6.395694354000057
FRG01,Total wheat,Area,51777.22222222222,2006,2023,18,ha,NSI,47.38520641000008,-1.681825033999928
FRG02,Total wheat,Area,85580.66666666667,2006,2023,18,ha,NSI,47.39007175100005,-0.541773258999967
FRG03,Total wheat,Area,78421.77777777778,2006,2023,18,ha,NSI,48.14752125700005,-0.66310459999994
FRG04,Total wheat,Area,86021.55555555556,2006,2023,18,ha,NSI,47.99950065200005,0.233529967000038
FRG05,Total wheat,Area,99937.11111111111,2006,2023,18,ha,NSI,46.67991728000004,-1.27781112699995
FRH01,Total wheat,Area,89610.16666666667,2006,2023,18,ha,NSI,48.421820695000065,-2.892043892999936
FRH02,Total wheat,Area,51366.666666666664,2006,2023,18,ha,NSI,48.26640146400007,-4.006575947999977
FRH03,Total wheat,Area,92852.22222222222,2006,2023,18,ha,NSI,48.14205273700003,-1.646783226999958
FRH04,Total wheat,Area,58988.944444444445,2006,2023,18,ha,NSI,47.85523124700006,-2.800557538999954
FRI11,Total wheat,Area,26372.944444444445,2006,2023,18,ha,NSI,45.11639975200006,0.734810762000052
FRI12,Total wheat,Area,6495.777777777777,2006,2023,18,ha,NSI,44.79467148700007,-0.478379749999931
FRI13,Total wheat,Area,3068.777777777778,2006,2023,18,ha,NSI,43.951998667000055,-0.795178132999979
FRI14,Total wheat,Area,58991.555555555555,2006,2023,18,ha,NSI,44.35683928900005,0.467104291000055
FRI15,Total wheat,Area,4285.444444444444,2006,2023,18,ha,NSI,43.27695716000005,-0.766738816999975
FRI21,Total wheat,Area,2949.8888888888887,2006,2023,18,ha,NSI,45.359814881000034,1.873298215000034
FRI22,Total wheat,Area,11141.666666666666,2006,2023,18,ha,NSI,46.08854874300005,2.054872259000035
FRI23,Total wheat,Area,12208.5,2006,2023,18,ha,NSI,45.883242352000025,1.24344105900002
FRI31,Total wheat,Area,64929.5,2006,2023,18,ha,NSI,45.73612069200004,0.227970110000058
FRI32,Total wheat,Area,111128.66666666667,2006,2023,18,ha,NSI,45.77988486700008,-0.646328273999927
FRI33,Total wheat,Area,107980.0,2006,2023,18,ha,NSI,46.55422957500008,-0.311936303999971
FRI34,Total wheat,Area,136810.77777777778,2006,2023,18,ha,NSI,46.56456917700007,0.46572291800004
FRJ11,Total wheat,Area,37603.72222222222,2006,2023,18,ha,NSI,43.10681310700005,2.436803184000041
FRJ12,Total wheat,Area,16941.944444444445,2006,2023,18,ha,NSI,43.99499610600003,4.173948774000053
FRJ13,Total wheat,Area,13614.833333333334,2006,2023,18,ha,NSI,43.569979216000036,3.362148563000062
FRJ14,Total wheat,Area,1631.7222222222222,2006,2023,18,ha,NSI,44.53600844400006,3.506590256000038
FRJ15,Total wheat,Area,679.5555555555555,2006,2023,18,ha,NSI,42.597992773000044,2.546668374000035
FRJ21,Total wheat,Area,9819.888888888889,2006,2023,18,ha,NSI,42.91038163300004,1.501852765000024
FRJ22,Total wheat,Area,13563.777777777777,2006,2023,18,ha,NSI,44.279251646000034,2.692096368000023
FRJ23,Total wheat,Area,88169.05555555556,2006,2023,18,ha,NSI,43.36610432800006,1.188803864000022
FRJ24,Total wheat,Area,109860.38888888889,2006,2023,18,ha,NSI,43.70038856000008,0.445302383000069
FRJ25,Total wheat,Area,10094.833333333334,2006,2023,18,ha,NSI,44.630961322000076,1.617956267000068
FRJ26,Total wheat,Area,5356.333333333333,2006,2023,18,ha,NSI,43.06656719600005,0.168827836000048
FRJ27,Total wheat,Area,51013.666666666664,2006,2023,18,ha,NSI,43.778626100000054,2.19071996100007
FRJ28,Total wheat,Area,42155.555555555555,2006,2023,18,ha,NSI,44.084845640000026,1.288978216000032
FRK11,Total wheat,Area,47697.88888888889,2006,2023,18,ha,NSI,46.387541343000066,3.195468725000069
FRK12,Total wheat,Area,4660.555555555556,2006,2023,18,ha,NSI,45.15120742300007,2.712127750000036
FRK13,Total wheat,Area,13441.388888888889,2006,2023,18,ha,NSI,45.120858663000035,3.784344025000053
FRK14,Total wheat,Area,43473.555555555555,2006,2023,18,ha,NSI,45.70787222600006,3.132396457000027
FRK21,Total wheat,Area,33309.38888888889,2006,2023,18,ha,NSI,46.134970717000044,5.116558374000022
FRK22,Total wheat,Area,3585.9444444444443,2006,2023,18,ha,NSI,44.75906664400003,4.408108240000047
FRK23,Total wheat,Area,28491.88888888889,2006,2023,18,ha,NSI,44.69030453900007,5.168871766000052
FRK24,Total wheat,Area,28852.61111111111,2006,2023,18,ha,NSI,45.27944469900007,5.554034570000056
FRK25,Total wheat,Area,10211.944444444445,2006,2023,18,ha,NSI,45.721837298000025,4.16617954700007
FRK26,Total wheat,Area,10193.888888888889,2006,2023,18,ha,NSI,45.875050980000026,4.634207853000021
FRK27,Total wheat,Area,1031.9444444444443,2006,2023,18,ha,NSI,45.47897197300006,6.451055866000047
FRK28,Total wheat,Area,4037.222222222222,2006,2023,18,ha,NSI,46.06767086200006,6.456485719000057
FRL01,Total wheat,Area,13701.666666666666,2006,2023,18,ha,NSI,44.09826790200003,6.246728388000065
FRL02,Total wheat,Area,2990.722222222222,2006,2023,18,ha,NSI,44.669713699000056,6.281026600000075
FRL03,Total wheat,Area,13.833333333333334,2006,2023,18,ha,NSI,43.92059374400003,7.175313500000073
FRL04,Total wheat,Area,16478.055555555555,2006,2023,18,ha,NSI,43.54693077200005,5.087851579000073
FRL05,Total wheat,Area,3347.722222222222,2006,2023,18,ha,NSI,43.465483077000044,6.255833797000037
FRL06,Total wheat,Area,11641.222222222223,2006,2023,18,ha,NSI,44.03404048200008,5.152330564000067
FRM01,Total wheat,Area,1.0,2006,2023,18,ha,NSI,41.85926189000003,9.03025885300002
FRM02,Total wheat,Area,95.5,2006,2023,18,ha,NSI,42.355429893000064,9.167091280000022
HR03,Total wheat,Area,2222.866666666667,2008,2022,15,ha,NSI,44.428864917000055,15.542369544000053
HR04,Total wheat,Area,154559.6,2008,2022,15,ha,NSI,45.59143970500003,17.00764441700005
HU110,Total wheat,Area,7838.928571428572,2006,2019,14,ha,NSI,47.48193416600003,19.102347386000076
HU120,Total wheat,Area,54202.35294117647,2006,2022,17,ha,NSI,47.199522228000035,19.039996875000043
HU211,Total wheat,Area,65781.64705882352,2006,2022,17,ha,NSI,47.14065691500008,18.535602555000025
HU212,Total wheat,Area,26720.941176470587,2006,2022,17,ha,NSI,47.60352639100006,18.281156585000076
HU213,Total wheat,Area,31774.352941176472,2006,2022,17,ha,NSI,47.12050880500004,17.62606824200003
HU221,Total wheat,Area,62817.529411764706,2006,2022,17,ha,NSI,47.644779836000055,17.295842695000033
HU222,Total wheat,Area,40894.94117647059,2006,2022,17,ha,NSI,47.149659747000044,16.725577127000065
HU223,Total wheat,Area,26608.9375,2006,2022,16,ha,NSI,46.69306376600008,16.893454293000048
HU231,Total wheat,Area,52456.529411764706,2006,2022,17,ha,NSI,46.048131614000056,18.208367502000044
HU232,Total wheat,Area,53179.05882352941,2006,2022,17,ha,NSI,46.446231399000055,17.614954325000042
HU233,Total wheat,Area,48513.294117647056,2006,2022,17,ha,NSI,46.512710696000056,18.53736900800004
HU311,Total wheat,Area,64554.0,2006,2022,17,ha,NSI,48.20553628700003,20.976581527000064
HU312,Total wheat,Area,47646.17647058824,2006,2022,17,ha,NSI,47.79017772600008,20.176033242000074
HU313,Total wheat,Area,16669.0,2006,2022,17,ha,NSI,47.937365009000075,19.510728250000057
HU321,Total wheat,Area,64294.41176470588,2006,2022,17,ha,NSI,47.466532259000076,21.448700383000073
HU322,Total wheat,Area,105350.64705882352,2006,2022,17,ha,NSI,47.12667183000008,20.329213499000048
HU323,Total wheat,Area,28481.0,2006,2022,17,ha,NSI,47.98963143800006,22.08485037300005
HU331,Total wheat,Area,70217.11764705883,2006,2022,17,ha,NSI,46.551271660000054,19.374299502000042
HU332,Total wheat,Area,101209.05882352941,2006,2022,17,ha,NSI,46.740405001000056,21.00910493300006
HU333,Total wheat,Area,63099.94117647059,2006,2022,17,ha,NSI,46.42120198400005,20.244551241000067
IE04,Total wheat,Area,973.2777777777778,2006,2023,18,ha,Eurostat,53.75123946100007,-8.357983477999937
IE05,Total wheat,Area,24544.61111111111,2006,2023,18,ha,Eurostat,52.36249479500003,-8.366692213999954
IE06,Total wheat,Area,35680.0,2006,2023,18,ha,Eurostat,53.36221776000008,-7.015648866999925
ITC11,Total wheat,Area,19034.176470588234,2006,2022,17,ha,NSI,45.14110123800003,7.447030201000075
ITC12,Total wheat,Area,1582.5625,2007,2022,16,ha,NSI,45.311850348000064,8.205937
ITC13,Total wheat,Area,277.6,2008,2019,10,ha,NSI,45.58565365000004,8.082776744000057
ITC15,Total wheat,Area,1700.0,2007,2022,15,ha,NSI,45.55979962200007,8.568768587000022
ITC16,Total wheat,Area,19099.75,2007,2022,16,ha,NSI,44.47745470000007,7.590171665000071
ITC17,Total wheat,Area,9052.823529411764,2006,2022,17,ha,NSI,44.85842487800005,8.192237287000069
ITC18,Total wheat,Area,35073.705882352944,2006,2022,17,ha,NSI,44.82422199100006,8.643798020000077
ITC20,Total wheat,Area,8.333333333333334,2007,2012,3,ha,NSI,45.72814855900003,7.392457209000042
ITC34,Total wheat,Area,80.0,2010,2010,1,ha,NSI,44.23789213100008,9.704067850000058
ITC41,Total wheat,Area,411.0,2015,2015,1,ha,NSI,45.783969984000066,8.773340035000047
ITC42,Total wheat,Area,493.4,2018,2022,5,ha,NSI,45.93224571800005,9.154949700000031
ITC44,Total wheat,Area,5.0,2015,2022,8,ha,NSI,46.209004105000076,9.935338501000047
ITC46,Total wheat,Area,4136.5625,2007,2022,16,ha,NSI,45.78599670600005,9.778159970000047
ITC47,Total wheat,Area,7015.529411764706,2006,2022,17,ha,NSI,45.687111076000065,10.32893020900002
ITC48,Total wheat,Area,13253.235294117647,2006,2022,17,ha,NSI,45.11559525200005,9.034975966000047
ITC49,Total wheat,Area,3378.8125,2007,2022,16,ha,NSI,45.24424477800005,9.567299972000058
ITC4A,Total wheat,Area,11000.882352941177,2006,2022,17,ha,NSI,45.226170066000066,9.974751910000066
ITC4B,Total wheat,Area,26861.235294117647,2006,2022,17,ha,NSI,45.11465619400008,10.775096283000039
ITC4C,Total wheat,Area,5487.334117647059,2006,2022,17,ha,NSI,45.47568377700003,9.12875187000003
ITC4D,Total wheat,Area,1272.432,2006,2020,10,ha,NSI,45.635969584000065,9.264348734000066
ITF11,Total wheat,Area,3888.235294117647,2006,2022,17,ha,NSI,42.10787723900006,13.618762704000062
ITF12,Total wheat,Area,26636.352941176472,2006,2022,17,ha,NSI,42.64937099900004,13.747313749000057
ITF13,Total wheat,Area,7819.529411764706,2006,2022,17,ha,NSI,42.35654720000008,14.010983232000058
ITF14,Total wheat,Area,16964.764705882353,2006,2022,17,ha,NSI,42.09350987500005,14.397831577000034
ITF21,Total wheat,Area,2635.294117647059,2006,2022,17,ha,NSI,41.64332954400004,14.236666697000032
ITF22,Total wheat,Area,57048.470588235294,2006,2022,17,ha,NSI,41.70866970700007,14.773491031000049
ITF31,Total wheat,Area,4763.882352941177,2006,2022,17,ha,NSI,41.21068903100007,14.153435949000027
ITF32,Total wheat,Area,24014.29411764706,2006,2022,17,ha,NSI,41.25807964100005,14.751801926000041
ITF34,Total wheat,Area,35225.294117647056,2006,2022,17,ha,NSI,40.99584960300007,15.066218355000046
ITF35,Total wheat,Area,7749.529411764706,2006,2022,17,ha,NSI,40.46222031900004,15.209780329000068
ITF43,Total wheat,Area,18835.941176470587,2006,2022,17,ha,NSI,40.58596784500003,17.261701750000043
ITF44,Total wheat,Area,19299.764705882353,2006,2022,17,ha,NSI,40.61846538300006,17.71508621600003
ITF46,Total wheat,Area,226557.1276470588,2006,2022,17,ha,NSI,41.53775348200003,15.54464831200005
ITF47,Total wheat,Area,41696.40266666667,2006,2020,15,ha,NSI,40.927467042000046,16.754471911000053
ITF48,Total wheat,Area,18365.052000000003,2006,2020,15,ha,NSI,41.18231790800007,16.179160081000077
ITF51,Total wheat,Area,69748.41176470589,2006,2022,17,ha,NSI,40.54318073300004,15.871754987000031
ITF52,Total wheat,Area,56816.882352941175,2006,2022,17,ha,NSI,40.46586869400005,16.474104151000063
ITF61,Total wheat,Area,18331.647058823528,2006,2022,17,ha,NSI,39.56047293900008,16.318355130000043
ITF62,Total wheat,Area,9365.666666666666,2006,2020,15,ha,NSI,39.191382977000046,16.92104421600004
ITF63,Total wheat,Area,5450.235294117647,2006,2022,17,ha,NSI,38.89196443700007,16.48735100700003
ITF64,Total wheat,Area,2248.6470588235293,2006,2022,17,ha,NSI,38.61701599700007,16.196824754000033
ITF65,Total wheat,Area,2678.3333333333335,2006,2020,15,ha,NSI,38.27955318900007,16.04251731900007
ITG13,Total wheat,Area,1514.2941176470588,2006,2022,17,ha,NSI,38.01451029300006,15.05325735100007
ITG17,Total wheat,Area,33483.8,2006,2020,15,ha,NSI,37.592870393000055,15.03172950000004
ITG25,Total wheat,Area,3668.8112499999997,2008,2022,8,ha,NSI,40.610225574000026,8.708365838000077
ITG26,Total wheat,Area,387.98125,2008,2022,8,ha,NSI,40.39720778600008,9.474320634000037
ITG27,Total wheat,Area,9727.5,2008,2021,8,ha,NSI,39.41605290700005,9.187342827000066
ITG28,Total wheat,Area,5161.4125,2008,2022,8,ha,NSI,40.000556274000076,8.729790155000046
ITG29,Total wheat,Area,148.66666666666666,2008,2017,3,ha,NSI,40.860130627000046,9.298728710000034
ITG2A,Total wheat,Area,909.0,2008,2008,1,ha,NSI,39.907135362000076,9.514814932000036
ITG2B,Total wheat,Area,9893.5,2008,2017,4,ha,NSI,39.506437885000025,8.698130250000077
ITG2C,Total wheat,Area,4859.0,2008,2008,1,ha,NSI,39.21793062800003,8.58070211300003
ITH20,Total wheat,Area,61.75,2019,2022,4,ha,NSI,46.13132783400005,10.858987956000021
ITH31,Total wheat,Area,16723.941176470587,2006,2022,17,ha,NSI,45.41912573900004,11.048424324000052
ITH32,Total wheat,Area,7446.5,2007,2022,16,ha,NSI,45.655805169000075,11.505554503000042
ITH33,Total wheat,Area,66.2,2013,2022,5,ha,NSI,46.31270001200005,12.172403324000072
ITH34,Total wheat,Area,8135.411764705882,2006,2022,17,ha,NSI,45.79490462200005,12.209062130000063
ITH35,Total wheat,Area,16507.529411764706,2006,2022,17,ha,NSI,45.69571103700008,12.831388329000049
ITH36,Total wheat,Area,19853.352941176472,2006,2022,17,ha,NSI,45.34992761700005,11.797606199000029
ITH37,Total wheat,Area,30828.823529411766,2006,2022,17,ha,NSI,45.04416895300005,11.81792256500006
ITH41,Total wheat,Area,3029.0714285714284,2007,2022,14,ha,NSI,46.09299391900004,12.692971534000037
ITH42,Total wheat,Area,6707.133333333333,2006,2022,15,ha,NSI,46.23941907300008,13.156940075000023
ITH43,Total wheat,Area,1456.9285714285713,2006,2022,14,ha,NSI,45.862490955000055,13.496735477000072
ITH44,Total wheat,Area,3435.0,2016,2016,1,ha,NSI,45.650583175000065,13.818732752000074
ITH51,Total wheat,Area,23999.29411764706,2006,2022,17,ha,NSI,44.86072308000007,9.609627487000068
ITH52,Total wheat,Area,18680.41176470588,2006,2022,17,ha,NSI,44.67551683800008,10.02642971900002
ITH53,Total wheat,Area,10904.35294117647,2006,2022,17,ha,NSI,44.597450338000044,10.525566157000071
ITH54,Total wheat,Area,21853.058823529413,2006,2022,17,ha,NSI,44.53853280800007,10.887500336000073
ITH55,Total wheat,Area,42857.0,2006,2022,17,ha,NSI,44.40952693300005,11.333756023000035
ITH56,Total wheat,Area,50030.05882352941,2006,2022,17,ha,NSI,44.78038249900004,11.827459756000053
ITH57,Total wheat,Area,24633.529411764706,2006,2022,17,ha,NSI,44.40919935100004,11.95462075000006
ITH58,Total wheat,Area,12613.764705882353,2006,2022,17,ha,NSI,44.03727880000008,12.043244451000021
ITH59,Total wheat,Area,6870.666470588236,2006,2022,17,ha,NSI,43.997553020000055,12.589879630000041
ITI12,Total wheat,Area,340.7647058823529,2006,2022,17,ha,NSI,44.00594403300005,10.426521356000023
ITI13,Total wheat,Area,202.66666666666666,2006,2020,15,ha,NSI,43.965152491000026,10.85200433700004
ITI14,Total wheat,Area,6376.0,2006,2022,17,ha,NSI,43.81169636200008,11.293016522000073
ITI15,Total wheat,Area,435.29411764705884,2006,2022,17,ha,NSI,43.96916879500003,11.097308217000034
ITI16,Total wheat,Area,10180.64705882353,2006,2022,17,ha,NSI,43.18613021300007,10.612927375000027
ITI17,Total wheat,Area,19001.941176470587,2006,2022,17,ha,NSI,43.507757748000074,10.656211373000076
ITI18,Total wheat,Area,11473.058823529413,2006,2022,17,ha,NSI,43.54446102500003,11.843477844000063
ITI19,Total wheat,Area,31283.58823529412,2006,2022,17,ha,NSI,43.18798922900004,11.466099001000032
ITI1A,Total wheat,Area,25405.529411764706,2006,2022,17,ha,NSI,42.80291935400004,11.224018071000046
ITI21,Total wheat,Area,56186.3125,2006,2022,16,ha,NSI,43.072899181000025,12.526599861000022
ITI22,Total wheat,Area,11190.176470588236,2006,2022,17,ha,NSI,42.587802132000036,12.395669750000025
ITI31,Total wheat,Area,22501.863529411763,2006,2022,17,ha,NSI,43.666042481000034,12.693235500000071
ITI32,Total wheat,Area,47391.882352941175,2006,2022,17,ha,NSI,43.57806142000004,13.204776750000065
ITI33,Total wheat,Area,40615.705882352944,2006,2022,17,ha,NSI,43.18038258300004,13.26428399300005
ITI34,Total wheat,Area,9220.175294117647,2006,2022,17,ha,NSI,42.884808494000026,13.556184460000054
ITI35,Total wheat,Area,12502.472941176471,2006,2022,17,ha,NSI,43.099825922000036,13.62134117200003
ITI41,Total wheat,Area,27051.764705882353,2006,2022,17,ha,NSI,42.42431042800007,11.986427848000062
ITI42,Total wheat,Area,3954.0,2006,2022,17,ha,NSI,42.39619297100006,12.95913752100006
ITI43,Total wheat,Area,17156.058823529413,2006,2022,17,ha,NSI,41.73527979700003,12.515071750000061
ITI44,Total wheat,Area,4816.764705882353,2006,2022,17,ha,NSI,41.46900426800005,13.048420751000037
ITI45,Total wheat,Area,6863.411764705882,2006,2022,17,ha,NSI,41.62981745600007,13.544264311000063
LT011,Total wheat,Area,38931.333333333336,2006,2020,15,ha,Mixed,54.81663706900008,25.228935990000025
LT021,Total wheat,Area,18761.6,2006,2020,15,ha,Mixed,54.21627716800003,24.118122683000024
LT022,Total wheat,Area,121116.93333333333,2006,2020,15,ha,Mixed,55.075310554000055,23.89532971700004
LT023,Total wheat,Area,28214.8,2006,2020,15,ha,Mixed,55.516923286000065,21.52122349900003
LT024,Total wheat,Area,98623.13333333333,2006,2020,15,ha,Mixed,54.704374907000044,23.17623581600003
LT025,Total wheat,Area,115597.26666666666,2006,2020,15,ha,Mixed,55.92257453800005,24.75875433500005
LT026,Total wheat,Area,153248.93333333332,2006,2020,15,ha,Mixed,55.93017033600006,23.29744599000003
LT027,Total wheat,Area,28906.8,2006,2020,15,ha,Mixed,55.313150621000034,22.473463971000058
LT028,Total wheat,Area,25353.8,2006,2020,15,ha,Mixed,55.99497979500006,22.173629278000078
LT029,Total wheat,Area,23530.285714285714,2006,2020,14,ha,Mixed,55.49756238900005,25.703275261000044
LU,Total wheat,Area,13379.473684210527,2006,2024,19,ha,Eurostat,49.77104423600008,6.094280149000042
LV003,Total wheat,Area,89780.492,2006,2020,15,ha,Mixed,56.92696240100008,22.002598067000065
LV005,Total wheat,Area,54819.085333333336,2006,2020,15,ha,Mixed,56.39312505600003,27.17049540100004
LV007,Total wheat,Area,38489.681333333334,2006,2020,15,ha,Mixed,57.267353738000054,24.771820262000062
LV008,Total wheat,Area,45831.068,2006,2020,15,ha,Mixed,57.28117326900008,26.05056630100006
LV009,Total wheat,Area,140869.11466666666,2006,2020,15,ha,Mixed,56.45995633900003,25.663608494000073
MT,Total wheat,Area,0.0,2006,2024,19,ha,Eurostat,35.88603830200003,14.43119451900003
NL11,Total wheat,Area,31182.8,2006,2020,15,ha,NSI,53.26753188300006,6.692876001000059
NL12,Total wheat,Area,6532.066666666667,2006,2020,15,ha,NSI,53.06491052200005,5.800173921000066
NL13,Total wheat,Area,5067.0,2006,2020,15,ha,NSI,52.863813064000055,6.629195742000036
NL21,Total wheat,Area,1813.8666666666666,2006,2020,15,ha,NSI,52.44520297400004,6.439660238000045
NL22,Total wheat,Area,6758.066666666667,2006,2020,15,ha,NSI,52.06721781600004,5.937824982000052
NL23,Total wheat,Area,13944.733333333334,2006,2020,15,ha,NSI,52.543755074000046,5.481712739000045
NL31,Total wheat,Area,434.8666666666667,2006,2020,15,ha,NSI,52.074861620000036,5.200267749000034
NL32,Total wheat,Area,8865.066666666668,2006,2020,15,ha,NSI,52.59453409200006,4.91228325700007
NL33,Total wheat,Area,14054.933333333332,2006,2020,15,ha,NSI,51.938836294000055,4.48669019600004
NL34,Total wheat,Area,29922.4,2006,2020,15,ha,NSI,51.307267868000054,3.788289805000034
NL41,Total wheat,Area,12215.8,2006,2020,15,ha,NSI,51.54607249500003,5.459502751000059
NL42,Total wheat,Area,6987.0,2006,2020,15,ha,NSI,51.18539883900007,5.929205803000059
PL21,Total wheat,Area,97230.17647058824,2006,2022,17,ha,NSI,49.85341196500008,20.269036518000064
PL22,Total wheat,Area,65468.882352941175,2006,2022,17,ha,NSI,50.33381626600004,19.009794355000054
PL41,Total wheat,Area,214289.4705882353,2006,2022,17,ha,NSI,52.49767402900005,16.672387875000027
PL42,Total wheat,Area,168831.5294117647,2006,2022,17,ha,NSI,53.569355216000076,15.571512154000061
PL43,Total wheat,Area,57475.17647058824,2006,2022,17,ha,NSI,52.17037792700006,15.33391104900005
PL51,Total wheat,Area,262972.70588235295,2006,2022,17,ha,NSI,51.09816919900004,16.411737075000076
