NUTS_ID,CROP_NAME,VARIABLE,AVG_VALUE,YEAR_MIN,YEAR_MAX,YEAR_COUNT,UNIT,SOURCE
ES424,Total wheat,Production,173303.280625,2006,2021,16,t,NSI
ES424,Total wheat,Yield,2.8425000000000002,2006,2021,16,t/ha,NSI
ES425,Total wheat,Area,55439.5625,2006,2021,16,ha,NSI
ES425,Total wheat,Production,119871.98125,2006,2021,16,t,NSI
ES425,Total wheat,Yield,2.1875,2006,2021,16,t/ha,NSI
ES431,Total wheat,Area,76676.8125,2006,2021,16,ha,NSI
ES431,Total wheat,Production,194509.019375,2006,2021,16,t,NSI
ES431,Total wheat,Yield,2.54875,2006,2021,16,t/ha,NSI
ES432,Total wheat,Area,5918.4375,2006,2021,16,ha,NSI
ES432,Total wheat,Production,12222.78625,2006,2021,16,t,NSI
ES432,Total wheat,Yield,2.07875,2006,2021,16,t/ha,NSI
ES511,Total wheat,Area,21669.25,2006,2021,16,ha,NSI
ES511,Total wheat,Production,85853.368125,2006,2021,16,t,NSI
ES511,Total wheat,Yield,3.9450000000000003,2006,2021,16,t/ha,NSI
ES512,Total wheat,Area,13843.125,2006,2021,16,ha,NSI
ES512,Total wheat,Production,50699.995624999996,2006,2021,16,t,NSI
ES512,Total wheat,Yield,3.663125,2006,2021,16,t/ha,NSI
ES513,Total wheat,Area,48010.25,2006,2021,16,ha,NSI
ES513,Total wheat,Production,181815.975625,2006,2021,16,t,NSI
ES513,Total wheat,Yield,3.741875,2006,2021,16,t/ha,NSI
ES514,Total wheat,Area,6521.8125,2006,2021,16,ha,NSI
ES514,Total wheat,Production,22603.5875,2006,2021,16,t,NSI
ES514,Total wheat,Yield,3.42125,2006,2021,16,t/ha,NSI
ES521,Total wheat,Area,1572.5625,2006,2021,16,ha,NSI
ES521,Total wheat,Production,3921.435,2006,2021,16,t,NSI
ES521,Total wheat,Yield,2.500625,2006,2021,16,t/ha,NSI
ES522,Total wheat,Area,746.625,2006,2021,16,ha,NSI
ES522,Total wheat,Production,1554.318125,2006,2021,16,t,NSI
ES522,Total wheat,Yield,2.11125,2006,2021,16,t/ha,NSI
ES523,Total wheat,Area,1951.1875,2006,2021,16,ha,NSI
ES523,Total wheat,Production,3927.268125,2006,2021,16,t,NSI
ES523,Total wheat,Yield,1.949375,2006,2021,16,t/ha,NSI
ES611,Total wheat,Area,2605.1875,2006,2021,16,ha,NSI
ES611,Total wheat,Production,3354.8525,2006,2021,16,t,NSI
ES611,Total wheat,Yield,1.29375,2006,2021,16,t/ha,NSI
ES612,Total wheat,Area,69171.1875,2006,2021,16,ha,NSI
ES612,Total wheat,Production,187737.163125,2006,2021,16,t,NSI
ES612,Total wheat,Yield,2.725,2006,2021,16,t/ha,NSI
ES613,Total wheat,Area,84308.25,2006,2021,16,ha,NSI
ES613,Total wheat,Production,245453.34875,2006,2021,16,t,NSI
ES613,Total wheat,Yield,2.953125,2006,2021,16,t/ha,NSI
ES614,Total wheat,Area,13269.125,2006,2021,16,ha,NSI
ES614,Total wheat,Production,24633.974374999998,2006,2021,16,t,NSI
ES614,Total wheat,Yield,1.830625,2006,2021,16,t/ha,NSI
ES615,Total wheat,Area,15762.5625,2006,2021,16,ha,NSI
ES615,Total wheat,Production,51041.82,2006,2021,16,t,NSI
ES615,Total wheat,Yield,3.249375,2006,2021,16,t/ha,NSI
ES616,Total wheat,Area,10876.3125,2006,2021,16,ha,NSI
ES616,Total wheat,Production,27684.89,2006,2021,16,t,NSI
ES616,Total wheat,Yield,2.58,2006,2021,16,t/ha,NSI
ES617,Total wheat,Area,23368.0625,2006,2021,16,ha,NSI
ES617,Total wheat,Production,62644.696875,2006,2021,16,t,NSI
ES617,Total wheat,Yield,2.655,2006,2021,16,t/ha,NSI
ES618,Total wheat,Area,167989.5,2006,2021,16,ha,NSI
ES618,Total wheat,Production,519299.625,2006,2021,16,t,NSI
ES618,Total wheat,Yield,3.106875,2006,2021,16,t/ha,NSI
ES620,Total wheat,Area,7564.8,2006,2020,15,ha,NSI
ES620,Total wheat,Production,13249.123333333333,2006,2020,15,t,NSI
ES620,Total wheat,Yield,1.7853333333333334,2006,2020,15,t/ha,NSI
ES703,Total wheat,Area,,2010,2015,6,ha,NSI
ES703,Total wheat,Production,,2010,2015,6,t,NSI
ES703,Total wheat,Yield,0.8833333333333333,2010,2015,6,t/ha,NSI
ES704,Total wheat,Area,24.576666666666668,2013,2015,3,ha,NSI
ES704,Total wheat,Production,36.86333333333334,2013,2015,3,t,NSI
ES704,Total wheat,Yield,1.5,2013,2015,3,t/ha,NSI
ES705,Total wheat,Area,31.453333333333333,2013,2015,3,ha,NSI
ES705,Total wheat,Production,47.18333333333334,2013,2015,3,t,NSI
ES705,Total wheat,Yield,1.5,2013,2015,3,t/ha,NSI
ES706,Total wheat,Area,1.6049999999999998,2010,2015,6,ha,NSI
ES706,Total wheat,Production,1.43,2010,2015,6,t,NSI
ES706,Total wheat,Yield,0.8833333333333333,2010,2015,6,t/ha,NSI
ES707,Total wheat,Area,9.586666666666666,2010,2015,6,ha,NSI
ES707,Total wheat,Production,8.536666666666667,2010,2015,6,t,NSI
ES707,Total wheat,Yield,0.8833333333333333,2010,2015,6,t/ha,NSI
ES708,Total wheat,Area,17.97,2013,2015,3,ha,NSI
ES708,Total wheat,Production,26.953333333333337,2013,2015,3,t,NSI
ES708,Total wheat,Yield,1.5,2013,2015,3,t/ha,NSI
ES709,Total wheat,Area,159.685,2010,2015,6,ha,NSI
ES709,Total wheat,Production,142.19166666666666,2010,2015,6,t,NSI
ES709,Total wheat,Yield,0.8833333333333333,2010,2015,6,t/ha,NSI
FI193,Total wheat,Area,1813.3333333333333,2006,2020,15,ha,NSI
FI193,Total wheat,Production,5700.0,2006,2020,15,t,NSI
FI193,Total wheat,Yield,3.134,2006,2020,15,t/ha,NSI
FI194,Total wheat,Area,11966.666666666666,2006,2020,15,ha,NSI
FI194,Total wheat,Production,47680.0,2006,2020,15,t,NSI
FI194,Total wheat,Yield,3.9553333333333334,2006,2020,15,t/ha,NSI
FI195,Total wheat,Area,7694.1,2006,2020,10,ha,NSI
FI195,Total wheat,Production,32630.076,2006,2020,10,t,NSI
FI195,Total wheat,Yield,4.202,2006,2020,10,t/ha,NSI
FI196,Total wheat,Area,15253.333333333334,2006,2020,15,ha,NSI
FI196,Total wheat,Production,64353.333333333336,2006,2020,15,t,NSI
FI196,Total wheat,Yield,4.196,2006,2020,15,t/ha,NSI
FI197,Total wheat,Area,13393.333333333334,2006,2020,15,ha,NSI
FI197,Total wheat,Production,49280.0,2006,2020,15,t,NSI
FI197,Total wheat,Yield,3.6493333333333333,2006,2020,15,t/ha,NSI
FI1B1,Total wheat,Area,46260.0,2006,2020,15,ha,NSI
FI1B1,Total wheat,Production,168726.66666666666,2006,2020,15,t,NSI
FI1B1,Total wheat,Yield,3.631333333333333,2006,2020,15,t/ha,NSI
FI1C1,Total wheat,Area,69193.33333333333,2006,2020,15,ha,NSI
FI1C1,Total wheat,Production,275373.3333333333,2006,2020,15,t,NSI
FI1C1,Total wheat,Yield,3.9546666666666668,2006,2020,15,t/ha,NSI
FI1C2,Total wheat,Area,12198.25,2017,2020,4,ha,Mixed
FI1C2,Total wheat,Production,44220.5,2017,2020,4,t,Mixed
FI1C2,Total wheat,Yield,3.5949999999999998,2017,2020,4,t/ha,Mixed
FI1C3,Total wheat,Area,8476.75,2017,2020,4,ha,Mixed
FI1C3,Total wheat,Production,30729.5,2017,2020,4,t,Mixed
FI1C3,Total wheat,Yield,3.5949999999999998,2017,2020,4,t/ha,Mixed
FI1C4,Total wheat,Area,6423.75,2017,2020,4,ha,Mixed
FI1C4,Total wheat,Production,22578.75,2017,2020,4,t,Mixed
FI1C4,Total wheat,Yield,3.5025,2017,2020,4,t/ha,Mixed
FI1C5,Total wheat,Area,15507.0,2006,2020,15,ha,NSI
FI1C5,Total wheat,Production,54885.666666666664,2006,2020,15,t,NSI
FI1C5,Total wheat,Yield,3.5206666666666666,2006,2020,15,t/ha,NSI
FI1D1,Total wheat,Area,1313.3333333333333,2006,2020,15,ha,NSI
FI1D1,Total wheat,Production,4233.333333333333,2006,2020,15,t,NSI
FI1D1,Total wheat,Yield,3.216666666666667,2006,2020,15,t/ha,NSI
FI1D2,Total wheat,Area,1720.0,2006,2020,15,ha,NSI
FI1D2,Total wheat,Production,5693.333333333333,2006,2020,15,t,NSI
FI1D2,Total wheat,Yield,3.3126666666666664,2006,2020,15,t/ha,NSI
FI1D3,Total wheat,Area,1740.0,2006,2020,15,ha,NSI
FI1D3,Total wheat,Production,5126.666666666667,2006,2020,15,t,NSI
FI1D3,Total wheat,Yield,2.965333333333333,2006,2020,15,t/ha,NSI
FI1D5,Total wheat,Area,1984.5,2017,2020,4,ha,Mixed
FI1D5,Total wheat,Production,8343.0,2017,2020,4,t,Mixed
FI1D5,Total wheat,Yield,4.165,2017,2020,4,t/ha,Mixed
FI1D7,Total wheat,Area,0.0,2006,2020,13,ha,NSI
FI1D7,Total wheat,Production,0.0,2016,2020,4,t,NSI
FI1D7,Total wheat,Yield,0.0,2016,2020,4,t/ha,NSI
FI1D8,Total wheat,Area,38.24142857142857,2006,2019,14,ha,NSI
FI1D8,Total wheat,Production,93.91900000000001,2007,2020,10,t,NSI
FI1D8,Total wheat,Yield,2.4944444444444445,2007,2019,9,t/ha,NSI
FI1D9,Total wheat,Area,2945.214,2006,2020,15,ha,NSI
FI1D9,Total wheat,Production,10025.3925,2006,2020,12,t,NSI
FI1D9,Total wheat,Yield,3.295833333333333,2006,2020,12,t/ha,NSI
FI200,Total wheat,Area,1546.6666666666667,2006,2020,15,ha,NSI
FI200,Total wheat,Production,6253.333333333333,2006,2020,15,t,NSI
FI200,Total wheat,Yield,3.990666666666667,2006,2020,15,t/ha,NSI
FR102,Total wheat,Area,136535.61111111112,2006,2023,18,ha,NSI
FR102,Total wheat,Production,1092917.6222222222,2006,2023,18,t,NSI
FR102,Total wheat,Yield,8.016666666666667,2006,2023,18,t/ha,NSI
FR103,Total wheat,Area,36762.27777777778,2006,2023,18,ha,NSI
FR103,Total wheat,Production,283985.9666666667,2006,2023,18,t,NSI
FR103,Total wheat,Yield,7.732777777777778,2006,2023,18,t/ha,NSI
FR104,Total wheat,Area,34592.055555555555,2006,2023,18,ha,NSI
FR104,Total wheat,Production,262534.4555555556,2006,2023,18,t,NSI
FR104,Total wheat,Yield,7.615555555555555,2006,2023,18,t/ha,NSI
FR105,Total wheat,Area,0.0,2006,2023,18,ha,NSI
FR105,Total wheat,Production,0.0,2006,2023,18,t,NSI
FR105,Total wheat,Yield,0.0,2006,2023,18,t/ha,NSI
FR106,Total wheat,Area,359.8888888888889,2006,2023,18,ha,NSI
FR106,Total wheat,Production,2909.277777777778,2006,2023,18,t,NSI
FR106,Total wheat,Yield,8.086111111111112,2006,2023,18,t/ha,NSI
FR107,Total wheat,Area,435.55555555555554,2006,2023,18,ha,NSI
FR107,Total wheat,Production,3372.538888888889,2006,2023,18,t,NSI
FR107,Total wheat,Yield,7.756111111111112,2006,2023,18,t/ha,NSI
FR108,Total wheat,Area,24356.944444444445,2006,2023,18,ha,NSI
FR108,Total wheat,Production,196084.75555555557,2006,2023,18,t,NSI
FR108,Total wheat,Yield,8.06111111111111,2006,2023,18,t/ha,NSI
FRB01,Total wheat,Area,107324.66666666667,2006,2023,18,ha,NSI
FRB01,Total wheat,Production,665299.8,2006,2023,18,t,NSI
FRB01,Total wheat,Yield,6.196666666666667,2006,2023,18,t/ha,NSI
FRB02,Total wheat,Area,195906.61111111112,2006,2023,18,ha,NSI
FRB02,Total wheat,Production,1496101.0055555557,2006,2023,18,t,NSI
FRB02,Total wheat,Yield,7.640000000000001,2006,2023,18,t/ha,NSI
FRB03,Total wheat,Area,107522.83333333333,2006,2023,18,ha,NSI
FRB03,Total wheat,Production,667313.0666666667,2006,2023,18,t,NSI
FRB03,Total wheat,Yield,6.207777777777777,2006,2023,18,t/ha,NSI
FRB04,Total wheat,Area,110652.0,2006,2023,18,ha,NSI
FRB04,Total wheat,Production,711429.6777777778,2006,2023,18,t,NSI
FRB04,Total wheat,Yield,6.424444444444444,2006,2023,18,t/ha,NSI
FRB05,Total wheat,Area,102986.61111111111,2006,2023,18,ha,NSI
FRB05,Total wheat,Production,680466.4333333333,2006,2023,18,t,NSI
FRB05,Total wheat,Yield,6.613333333333333,2006,2023,18,t/ha,NSI
FRB06,Total wheat,Area,121593.5,2006,2023,18,ha,NSI
FRB06,Total wheat,Production,823221.3666666667,2006,2023,18,t,NSI
FRB06,Total wheat,Yield,6.780555555555555,2006,2023,18,t/ha,NSI
FRC11,Total wheat,Area,100503.88888888889,2006,2023,18,ha,NSI
FRC11,Total wheat,Production,629892.6388888889,2006,2023,18,t,NSI
FRC11,Total wheat,Yield,6.272222222222222,2006,2023,18,t/ha,NSI
FRC12,Total wheat,Area,47034.166666666664,2006,2023,18,ha,NSI
FRC12,Total wheat,Production,285865.25,2006,2023,18,t,NSI
FRC12,Total wheat,Yield,6.086111111111111,2006,2023,18,t/ha,NSI
FRC13,Total wheat,Area,37900.833333333336,2006,2023,18,ha,NSI
FRC13,Total wheat,Production,249867.94444444444,2006,2023,18,t,NSI
FRC13,Total wheat,Yield,6.608888888888888,2006,2023,18,t/ha,NSI
FRC14,Total wheat,Area,126900.27777777778,2006,2023,18,ha,NSI
FRC14,Total wheat,Production,804098.6388888889,2006,2023,18,t,NSI
FRC14,Total wheat,Yield,6.331111111111111,2006,2023,18,t/ha,NSI
FRC21,Total wheat,Area,8152.166666666667,2006,2023,18,ha,NSI
FRC21,Total wheat,Production,48664.27222222222,2006,2023,18,t,NSI
FRC21,Total wheat,Yield,5.99,2006,2023,18,t/ha,NSI
FRC22,Total wheat,Area,17321.944444444445,2006,2023,18,ha,NSI
FRC22,Total wheat,Production,115398.93888888888,2006,2023,18,t,NSI
FRC22,Total wheat,Yield,6.690555555555556,2006,2023,18,t/ha,NSI
FRC23,Total wheat,Area,37403.833333333336,2006,2023,18,ha,NSI
FRC23,Total wheat,Production,241515.51111111112,2006,2023,18,t,NSI
FRC23,Total wheat,Yield,6.472222222222222,2006,2023,18,t/ha,NSI
FRC24,Total wheat,Area,2784.9444444444443,2006,2023,18,ha,NSI
FRC24,Total wheat,Production,18796.76111111111,2006,2023,18,t,NSI
FRC24,Total wheat,Yield,6.746111111111111,2006,2023,18,t/ha,NSI
FRD11,Total wheat,Area,82213.11111111111,2006,2023,18,ha,NSI
FRD11,Total wheat,Production,647439.75,2006,2023,18,t,NSI
FRD11,Total wheat,Yield,7.876111111111111,2006,2023,18,t/ha,NSI
FRD12,Total wheat,Area,39650.88888888889,2006,2023,18,ha,NSI
FRD12,Total wheat,Production,281448.65,2006,2023,18,t,NSI
FRD12,Total wheat,Yield,7.0938888888888885,2006,2023,18,t/ha,NSI
FRD13,Total wheat,Area,81836.61111111111,2006,2023,18,ha,NSI
FRD13,Total wheat,Production,584369.7722222223,2006,2023,18,t,NSI
FRD13,Total wheat,Yield,7.141111111111111,2006,2023,18,t/ha,NSI
FRD21,Total wheat,Area,150897.5,2006,2023,18,ha,NSI
FRD21,Total wheat,Production,1264562.1722222222,2006,2023,18,t,NSI
FRD21,Total wheat,Yield,8.37611111111111,2006,2023,18,t/ha,NSI
FRD22,Total wheat,Area,112077.55555555556,2006,2023,18,ha,NSI
FRD22,Total wheat,Production,977624.2277777778,2006,2023,18,t,NSI
FRD22,Total wheat,Yield,8.721666666666668,2006,2023,18,t/ha,NSI
FRE11,Total wheat,Area,115915.66666666667,2006,2023,18,ha,NSI
FRE11,Total wheat,Production,1010671.5444444445,2006,2023,18,t,NSI
FRE11,Total wheat,Yield,8.718333333333334,2006,2023,18,t/ha,NSI
FRE12,Total wheat,Area,170426.16666666666,2006,2023,18,ha,NSI
FRE12,Total wheat,Production,1494588.138888889,2006,2023,18,t,NSI
FRE12,Total wheat,Yield,8.765555555555556,2006,2023,18,t/ha,NSI
FRE21,Total wheat,Area,181724.88888888888,2006,2023,18,ha,NSI
FRE21,Total wheat,Production,1520000.6555555556,2006,2023,18,t,NSI
FRE21,Total wheat,Yield,8.363888888888887,2006,2023,18,t/ha,NSI
FRE22,Total wheat,Area,157043.72222222222,2006,2023,18,ha,NSI
FRE22,Total wheat,Production,1295296.6055555556,2006,2023,18,t,NSI
FRE22,Total wheat,Yield,8.251666666666667,2006,2023,18,t/ha,NSI
FRE23,Total wheat,Area,192601.5,2006,2023,18,ha,NSI
FRE23,Total wheat,Production,1672140.0833333333,2006,2023,18,t,NSI
FRE23,Total wheat,Yield,8.679444444444446,2006,2023,18,t/ha,NSI
FRF11,Total wheat,Area,29580.944444444445,2006,2023,18,ha,NSI
FRF11,Total wheat,Production,213016.06666666668,2006,2023,18,t,NSI
FRF11,Total wheat,Yield,7.205,2006,2023,18,t/ha,NSI
FRF12,Total wheat,Area,16993.88888888889,2006,2023,18,ha,NSI
FRF12,Total wheat,Production,126573.01111111112,2006,2023,18,t,NSI
FRF12,Total wheat,Yield,7.433333333333334,2006,2023,18,t/ha,NSI
FRF21,Total wheat,Area,63050.166666666664,2006,2023,18,ha,NSI
FRF21,Total wheat,Production,494885.11666666664,2006,2023,18,t,NSI
FRF21,Total wheat,Yield,7.842222222222222,2006,2023,18,t/ha,NSI
FRF22,Total wheat,Area,107388.38888888889,2006,2023,18,ha,NSI
FRF22,Total wheat,Production,829716.4055555556,2006,2023,18,t,NSI
FRF22,Total wheat,Yield,7.733888888888889,2006,2023,18,t/ha,NSI
FRF23,Total wheat,Area,164655.55555555556,2006,2023,18,ha,NSI
FRF23,Total wheat,Production,1376286.2055555554,2006,2023,18,t,NSI
FRF23,Total wheat,Yield,8.358333333333333,2006,2023,18,t/ha,NSI
FRF24,Total wheat,Area,63091.333333333336,2006,2023,18,ha,NSI
FRF24,Total wheat,Production,402433.4277777778,2006,2023,18,t,NSI
FRF24,Total wheat,Yield,6.378333333333334,2006,2023,18,t/ha,NSI
FRF31,Total wheat,Area,65316.72222222222,2006,2023,18,ha,NSI
FRF31,Total wheat,Production,417501.72777777776,2006,2023,18,t,NSI
FRF31,Total wheat,Yield,6.378888888888889,2006,2023,18,t/ha,NSI
FRF32,Total wheat,Area,77614.77777777778,2006,2023,18,ha,NSI
FRF32,Total wheat,Production,535580.3888888889,2006,2023,18,t,NSI
FRF32,Total wheat,Yield,6.882222222222222,2006,2023,18,t/ha,NSI
FRF33,Total wheat,Area,70732.22222222222,2006,2023,18,ha,NSI
FRF33,Total wheat,Production,464986.9555555556,2006,2023,18,t,NSI
FRF33,Total wheat,Yield,6.571111111111112,2006,2023,18,t/ha,NSI
FRF34,Total wheat,Area,24307.333333333332,2006,2023,18,ha,NSI
FRF34,Total wheat,Production,149950.5611111111,2006,2023,18,t,NSI
FRF34,Total wheat,Yield,6.1466666666666665,2006,2023,18,t/ha,NSI
FRG01,Total wheat,Area,51777.22222222222,2006,2023,18,ha,NSI
FRG01,Total wheat,Production,340817.30000000005,2006,2023,18,t,NSI
FRG01,Total wheat,Yield,6.557222222222222,2006,2023,18,t/ha,NSI
FRG02,Total wheat,Area,85580.66666666667,2006,2023,18,ha,NSI
FRG02,Total wheat,Production,572857.4222222222,2006,2023,18,t,NSI
FRG02,Total wheat,Yield,6.685555555555556,2006,2023,18,t/ha,NSI
FRG03,Total wheat,Area,78421.77777777778,2006,2023,18,ha,NSI
FRG03,Total wheat,Production,563608.2944444445,2006,2023,18,t,NSI
FRG03,Total wheat,Yield,7.1755555555555555,2006,2023,18,t/ha,NSI
FRG04,Total wheat,Area,86021.55555555556,2006,2023,18,ha,NSI
FRG04,Total wheat,Production,599125.9388888889,2006,2023,18,t,NSI
FRG04,Total wheat,Yield,6.955555555555556,2006,2023,18,t/ha,NSI
FRG05,Total wheat,Area,99937.11111111111,2006,2023,18,ha,NSI
FRG05,Total wheat,Production,652609.5388888889,2006,2023,18,t,NSI
FRG05,Total wheat,Yield,6.5055555555555555,2006,2023,18,t/ha,NSI
FRH01,Total wheat,Area,89610.16666666667,2006,2023,18,ha,NSI
FRH01,Total wheat,Production,650514.0722222222,2006,2023,18,t,NSI
FRH01,Total wheat,Yield,7.254444444444445,2006,2023,18,t/ha,NSI
FRH02,Total wheat,Area,51366.666666666664,2006,2023,18,ha,NSI
FRH02,Total wheat,Production,350809.18333333335,2006,2023,18,t,NSI
FRH02,Total wheat,Yield,6.8438888888888885,2006,2023,18,t/ha,NSI
FRH03,Total wheat,Area,92852.22222222222,2006,2023,18,ha,NSI
FRH03,Total wheat,Production,694821.9555555555,2006,2023,18,t,NSI
FRH03,Total wheat,Yield,7.465,2006,2023,18,t/ha,NSI
FRH04,Total wheat,Area,58988.944444444445,2006,2023,18,ha,NSI
FRH04,Total wheat,Production,422172.76111111115,2006,2023,18,t,NSI
FRH04,Total wheat,Yield,7.138888888888889,2006,2023,18,t/ha,NSI
FRI11,Total wheat,Area,26372.944444444445,2006,2023,18,ha,NSI
FRI11,Total wheat,Production,136140.30555555556,2006,2023,18,t,NSI
FRI11,Total wheat,Yield,5.144444444444444,2006,2023,18,t/ha,NSI
FRI12,Total wheat,Area,6495.777777777777,2006,2023,18,ha,NSI
FRI12,Total wheat,Production,34902.64444444444,2006,2023,18,t,NSI
FRI12,Total wheat,Yield,5.332777777777777,2006,2023,18,t/ha,NSI
FRI13,Total wheat,Area,3068.777777777778,2006,2023,18,ha,NSI
FRI13,Total wheat,Production,16771.9,2006,2023,18,t,NSI
FRI13,Total wheat,Yield,5.448333333333333,2006,2023,18,t/ha,NSI
FRI14,Total wheat,Area,58991.555555555555,2006,2023,18,ha,NSI
FRI14,Total wheat,Production,350781.51666666666,2006,2023,18,t,NSI
FRI14,Total wheat,Yield,5.92,2006,2023,18,t/ha,NSI
FRI15,Total wheat,Area,4285.444444444444,2006,2023,18,ha,NSI
FRI15,Total wheat,Production,23195.883333333335,2006,2023,18,t,NSI
FRI15,Total wheat,Yield,5.368888888888889,2006,2023,18,t/ha,NSI
FRI21,Total wheat,Area,2949.8888888888887,2006,2023,18,ha,NSI
FRI21,Total wheat,Production,14799.927777777779,2006,2023,18,t,NSI
FRI21,Total wheat,Yield,5.036666666666666,2006,2023,18,t/ha,NSI
FRI22,Total wheat,Area,11141.666666666666,2006,2023,18,ha,NSI
FRI22,Total wheat,Production,58458.811111111114,2006,2023,18,t,NSI
FRI22,Total wheat,Yield,5.2555555555555555,2006,2023,18,t/ha,NSI
FRI23,Total wheat,Area,12208.5,2006,2023,18,ha,NSI
FRI23,Total wheat,Production,61798.072222222225,2006,2023,18,t,NSI
FRI23,Total wheat,Yield,5.054444444444445,2006,2023,18,t/ha,NSI
FRI31,Total wheat,Area,64929.5,2006,2023,18,ha,NSI
FRI31,Total wheat,Production,382629.14444444445,2006,2023,18,t,NSI
FRI31,Total wheat,Yield,5.876111111111111,2006,2023,18,t/ha,NSI
FRI32,Total wheat,Area,111128.66666666667,2006,2023,18,ha,NSI
FRI32,Total wheat,Production,710214.0277777778,2006,2023,18,t,NSI
FRI32,Total wheat,Yield,6.373333333333333,2006,2023,18,t/ha,NSI
FRI33,Total wheat,Area,107980.0,2006,2023,18,ha,NSI
FRI33,Total wheat,Production,684316.1222222222,2006,2023,18,t,NSI
FRI33,Total wheat,Yield,6.3261111111111115,2006,2023,18,t/ha,NSI
FRI34,Total wheat,Area,136810.77777777778,2006,2023,18,ha,NSI
FRI34,Total wheat,Production,865776.4611111111,2006,2023,18,t,NSI
FRI34,Total wheat,Yield,6.317222222222223,2006,2023,18,t/ha,NSI
FRJ11,Total wheat,Area,37603.72222222222,2006,2023,18,ha,NSI
FRJ11,Total wheat,Production,163344.22222222222,2006,2023,18,t,NSI
FRJ11,Total wheat,Yield,4.351666666666667,2006,2023,18,t/ha,NSI
FRJ12,Total wheat,Area,16941.944444444445,2006,2023,18,ha,NSI
FRJ12,Total wheat,Production,61240.75,2006,2023,18,t,NSI
FRJ12,Total wheat,Yield,3.683333333333333,2006,2023,18,t/ha,NSI
FRJ13,Total wheat,Area,13614.833333333334,2006,2023,18,ha,NSI
FRJ13,Total wheat,Production,41204.649999999994,2006,2023,18,t,NSI
FRJ13,Total wheat,Yield,3.036111111111111,2006,2023,18,t/ha,NSI
FRJ14,Total wheat,Area,1631.7222222222222,2006,2023,18,ha,NSI
FRJ14,Total wheat,Production,6892.433333333333,2006,2023,18,t,NSI
FRJ14,Total wheat,Yield,4.226666666666667,2006,2023,18,t/ha,NSI
FRJ15,Total wheat,Area,679.5555555555555,2006,2023,18,ha,NSI
FRJ15,Total wheat,Production,2254.9777777777776,2006,2023,18,t,NSI
FRJ15,Total wheat,Yield,3.325,2006,2023,18,t/ha,NSI
FRJ21,Total wheat,Area,9819.888888888889,2006,2023,18,ha,NSI
FRJ21,Total wheat,Production,47298.40555555556,2006,2023,18,t,NSI
FRJ21,Total wheat,Yield,4.777222222222222,2006,2023,18,t/ha,NSI
FRJ22,Total wheat,Area,13563.777777777777,2006,2023,18,ha,NSI
FRJ22,Total wheat,Production,62492.433333333334,2006,2023,18,t,NSI
FRJ22,Total wheat,Yield,4.598888888888889,2006,2023,18,t/ha,NSI
FRJ23,Total wheat,Area,88169.05555555556,2006,2023,18,ha,NSI
FRJ23,Total wheat,Production,454982.80000000005,2006,2023,18,t,NSI
FRJ23,Total wheat,Yield,5.139444444444445,2006,2023,18,t/ha,NSI
FRJ24,Total wheat,Area,109860.38888888889,2006,2023,18,ha,NSI
FRJ24,Total wheat,Production,584245.7333333333,2006,2023,18,t,NSI
FRJ24,Total wheat,Yield,5.283888888888889,2006,2023,18,t/ha,NSI
FRJ25,Total wheat,Area,10094.833333333334,2006,2023,18,ha,NSI
FRJ25,Total wheat,Production,47805.08888888889,2006,2023,18,t,NSI
FRJ25,Total wheat,Yield,4.721666666666667,2006,2023,18,t/ha,NSI
FRJ26,Total wheat,Area,5356.333333333333,2006,2023,18,ha,NSI
FRJ26,Total wheat,Production,29019.73888888889,2006,2023,18,t,NSI
FRJ26,Total wheat,Yield,5.357777777777778,2006,2023,18,t/ha,NSI
FRJ27,Total wheat,Area,51013.666666666664,2006,2023,18,ha,NSI
FRJ27,Total wheat,Production,263025.8388888889,2006,2023,18,t,NSI
FRJ27,Total wheat,Yield,5.14,2006,2023,18,t/ha,NSI
FRJ28,Total wheat,Area,42155.555555555555,2006,2023,18,ha,NSI
FRJ28,Total wheat,Production,224847.82777777777,2006,2023,18,t,NSI
FRJ28,Total wheat,Yield,5.295,2006,2023,18,t/ha,NSI
FRK11,Total wheat,Area,47697.88888888889,2006,2023,18,ha,NSI
FRK11,Total wheat,Production,278771.15555555554,2006,2023,18,t,NSI
FRK11,Total wheat,Yield,5.842777777777778,2006,2023,18,t/ha,NSI
FRK12,Total wheat,Area,4660.555555555556,2006,2023,18,ha,NSI
FRK12,Total wheat,Production,24428.61111111111,2006,2023,18,t,NSI
FRK12,Total wheat,Yield,5.226111111111111,2006,2023,18,t/ha,NSI
FRK13,Total wheat,Area,13441.388888888889,2006,2023,18,ha,NSI
FRK13,Total wheat,Production,67763.02777777778,2006,2023,18,t,NSI
FRK13,Total wheat,Yield,5.042222222222223,2006,2023,18,t/ha,NSI
FRK14,Total wheat,Area,43473.555555555555,2006,2023,18,ha,NSI
FRK14,Total wheat,Production,264241.05555555556,2006,2023,18,t,NSI
FRK14,Total wheat,Yield,6.069444444444445,2006,2023,18,t/ha,NSI
FRK21,Total wheat,Area,33309.38888888889,2006,2023,18,ha,NSI
FRK21,Total wheat,Production,225898.61111111112,2006,2023,18,t,NSI
FRK21,Total wheat,Yield,6.79,2006,2023,18,t/ha,NSI
FRK22,Total wheat,Area,3585.9444444444443,2006,2023,18,ha,NSI
