,lon,lat,precip_additive,precip_mean
9161,22.092056,51.319128,10116.724,532.4591579
9162,22.409677,51.319128,10439.096,549.4261053
9163,22.727298,51.319128,10582.193,556.9575263
9164,23.044919,51.319128,10735.51,565.0268421
9165,23.36254,51.319128,10857.115,571.4271053
9166,23.680161,51.319128,11027.198,580.3788421
9167,23.997782,51.319128,11012.61,579.6110526
9168,24.315403,51.319128,10875.704,572.4054737
9169,24.633024,51.319128,11063.407,582.2845789
9170,24.950645,51.319128,10978.196,577.7997895
9171,25.268266,51.319128,11138.388,586.2309474
9172,25.585887,51.319128,11146.276,586.6461053
9173,25.903508,51.319128,10845.173,570.7985789
9174,26.221129,51.319128,10568.775,556.2513158
9175,26.53875,51.319128,10638.803,559.937
9176,26.856371,51.319128,10457.395,550.3892105
9177,27.173992,51.319128,10232.114,538.5323158
9178,27.491613,51.319128,10383.399,546.4946842
9179,27.809234,51.319128,10431.008,549.0004211
9180,28.126855,51.319128,10292.203,541.6948947
9181,28.444476,51.319128,10335.407,543.9687895
9182,28.762097,51.319128,10495.193,552.3785789
9183,29.079718,51.319128,10193.91,536.5215789
9184,29.397339,51.319128,10085.512,530.8164211
9185,29.71496,51.319128,10063.018,529.6325263
9186,30.032581,51.319128,10159.599,534.7157368
9187,30.350202,51.319128,10179.198,535.7472632
9188,30.667823,51.319128,9913.907,521.7845789
9189,30.985444,51.319128,9861.913,519.0480526
9190,31.303065,51.319128,9816.212,516.6427368
9191,31.620686,51.319128,9690.517,510.0272105
9192,31.938307,51.319128,9725.024,511.8433684
9193,32.255928,51.319128,9818.413,516.7585789
9194,32.573549,51.319128,9861.114,519.006
9195,32.89117,51.319128,9959.923,524.2064737
9196,33.208791,51.319128,10124.514,532.8691579
9197,33.526412,51.319128,9843.412,518.0743158
9198,33.844033,51.319128,9659.792,508.4101053
9199,34.161654,51.319128,9477.411,498.8111053
9200,34.479275,51.319128,9213.324,484.9117895
9201,34.796896,51.319128,8976.536,472.4492632
9202,35.114517,51.319128,9047.019,476.1588947
9203,35.432138,51.319128,9026.718,475.0904211
9204,35.749759,51.319128,9059.033,476.7912105
9205,36.06738,51.319128,9220.417,485.2851053
9206,36.385001,51.319128,9338.224,491.4854737
9207,36.702622,51.319128,9127.915,480.4165789
9208,37.020243,51.319128,9141.322,481.1222105
9209,37.337864,51.319128,8930.123,470.0064737
9210,37.655485,51.319128,8524.831,448.6753158
9211,37.973106,51.319128,8560.017,450.5272105
9212,38.290727,51.319128,8480.519,446.3431053
9213,38.608348,51.319128,8377.041,440.8968947
9214,38.925969,51.319128,8250.746,434.2497895
9215,39.24359,51.319128,8235.535,433.4492105
9216,39.561211,51.319128,8214.035,432.3176316
9217,39.878832,51.319128,8181.536,430.6071579
9218,40.196453,51.319128,8214.526,432.3434737
9219,40.514074,51.319128,8027.4307,422.4963526
9220,40.831695,51.319128,7769.229,408.9067895
9221,41.149316,51.319128,7704.4365,405.4966579
9222,41.466937,51.319128,7515.7305,395.5647632
9223,41.784558,51.319128,7659.635,403.1386842
9224,42.102179,51.319128,7722.7354,406.4597579
9225,42.4198,51.319128,7727.034,406.686
9226,42.737421,51.319128,7796.3296,410.3331368
9227,43.055042,51.319128,7899.026,415.7382105
9228,43.372663,51.319128,7767.629,408.8225789
9229,43.690284,51.319128,7565.239,398.1704737
9230,44.007905,51.319128,7394.4487,389.1815105
9231,44.325526,51.319128,7258.235,382.0123684
9232,44.643147,51.319128,6989.131,367.849
9233,44.960768,51.319128,6922.633,364.3491053
9234,45.278389,51.319128,6851.526,360.6066316
9235,45.59601,51.319128,6747.3267,355.1224579
9236,45.913631,51.319128,6484.531,341.2911053
9237,46.231252,51.319128,6340.137,333.6914211
9238,46.548873,51.319128,6144.424,323.3907368
9239,46.866494,51.319128,5893.8228,310.2012
9240,47.184115,51.319128,5776.422,304.0222105
9241,47.501736,51.319128,5633.122,296.4801053
9242,47.819357,51.319128,5640.533,296.8701579
9243,48.136978,51.319128,5799.6274,305.2435474
9244,48.454599,51.319128,5809.2275,305.7488158
9245,48.77222,51.319128,5599.7227,294.7222474
9246,49.089841,51.319128,5495.2295,289.2226053
9247,49.407462,51.319128,5490.826,288.9908421
9248,49.725083,51.319128,5340.0195,281.0536579
9249,50.042704,51.319128,5377.2207,283.0116158
9250,50.360325,51.319128,5496.128,289.2698947
9251,51.630809,51.319128,5223.6167,274.9271947
9252,52.583672,51.319128,4562.8115,240.1479737
9253,52.901293,51.319128,4599.3154,242.0692316
9254,53.536535,51.319128,4570.6196,240.5589263
9255,53.854156,51.319128,4766.5195,250.8694474
9256,54.171777,51.319128,4928.3247,259.3855105
9257,54.489398,51.319128,5063.228,266.4856842
9258,54.807019,51.319128,5161.523,271.6591053
9259,55.12464,51.319128,5216.518,274.5535789
9260,55.442261,51.319128,5198.326,273.5961053
9261,55.759882,51.319128,5107.522,268.8169474
9262,56.077503,51.319128,5012.1216,263.7958737
9263,56.395124,51.319128,4875.929,256.6278421
9264,56.712745,51.319128,4892.921,257.5221579
9265,57.030366,51.319128,5230.429,275.2857368
9266,57.347987,51.319128,5318.723,279.9327895
9267,57.665608,51.319128,5320.626,280.0329474
9268,57.983229,51.319128,4975.0176,261.8430316
9269,58.30085,51.319128,4777.616,251.4534737
9270,58.618471,51.319128,4501.015,236.8955263
9271,58.936092,51.319128,4335.816,228.2008421
9272,59.253713,51.319128,4146.8154,218.2534421
9273,59.571334,51.319128,4035.2163,212.3798053
9274,59.888955,51.319128,3880.717,204.2482632
9275,60.206576,51.319128,3710.9116,195.3111368
9276,60.524197,51.319128,3625.0083,190.7899105
9277,60.841818,51.319128,3533.611,185.9795263
9278,61.159439,51.319128,3441.0122,181.1059053
9279,61.47706,51.319128,3249.5076,171.0267158
9280,61.794681,51.319128,3050.1086,160.5320316
9281,-10.305286,51.636749,22978.5,1209.394737
9282,-9.987665,51.636749,23339.793,1228.410158
9283,-9.670044,51.636749,22635.36,1191.334737
9284,-9.352423,51.636749,21609.088,1137.320421
9285,-9.034802,51.636749,20480.055,1077.897632
9286,-8.717181,51.636749,19306.51,1016.132105
9287,-8.39956,51.636749,19123.102,1006.479053
9288,-5.22335,51.636749,18791.236,989.0124211
9289,-4.905729,51.636749,19920.34,1048.438947
9290,-4.588108,51.636749,20713.43,1090.180526
9291,-4.270487,51.636749,20649.049,1086.792053
9292,-3.952866,51.636749,21801.447,1147.444579
9293,-3.635245,51.636749,22954.502,1208.131684
9294,-3.317624,51.636749,21906.01,1152.947895
9295,-3.000003,51.636749,19410.508,1021.605684
9296,-2.682382,51.636749,16863.555,887.5555263
9297,-2.364761,51.636749,15555.413,818.7059474
9298,-2.04714,51.636749,14923.137,785.4282632
9299,-1.729519,51.636749,13871.039,730.0546842
9300,-1.411898,51.636749,13169.756,693.1450526
9301,-1.094277,51.636749,12792.483,673.2885789
9302,-0.776656,51.636749,12693.088,668.0572632
9303,-0.459035,51.636749,12354.08,650.2147368
9304,-0.141414,51.636749,11940.977,628.4724737
9305,0.176207,51.636749,11515.687,606.0887895
9306,0.493828,51.636749,10912.986,574.3676842
9307,0.811449,51.636749,10382.906,546.4687368
9308,1.12907,51.636749,10518.6,553.6105263
9309,3.352417,51.636749,13980.235,735.8018421
9310,3.670038,51.636749,14484.137,762.323
9311,3.987659,51.636749,14724.968,774.9983158
9312,4.30528,51.636749,14637.736,770.4071579
9313,4.622901,51.636749,14491.495,762.7102632
9314,4.940522,51.636749,14392.742,757.5127368
9315,5.258143,51.636749,14192.266,746.9613684
9316,5.575764,51.636749,13859.458,729.4451579
9317,5.893385,51.636749,13742.758,723.3030526
9318,6.211006,51.636749,13791.981,725.8937368
9319,6.528627,51.636749,13995.772,736.6195789
9320,6.846248,51.636749,14436.649,759.8236316
9321,7.163869,51.636749,14669.489,772.0783684
9322,7.48149,51.636749,14625.669,769.7720526
9323,7.799111,51.636749,14580.555,767.3976316
9324,8.116732,51.636749,14746.173,776.1143684
9325,8.434353,51.636749,15025.764,790.8296842
9326,8.751974,51.636749,14965.754,787.6712632
9327,9.069595,51.636749,13890.18,731.0621053
9328,9.387216,51.636749,13486.8955,709.8366053
9329,9.704837,51.636749,13374.78,703.9357895
9330,10.022458,51.636749,13902.863,731.7296316
9331,10.340079,51.636749,15429.145,812.0602632
9332,10.6577,51.636749,16809.258,884.6977895
9333,10.975321,51.636749,12619.375,664.1776316
9334,11.292942,51.636749,10679.313,562.0691053
9335,11.610563,51.636749,9959.431,524.1805789
9336,11.928184,51.636749,9726.415,511.9165789
9337,12.245805,51.636749,9907.325,521.4381579
9338,12.563426,51.636749,10088.993,530.9996316
9339,12.881047,51.636749,10125.517,532.9219474
9340,13.198668,51.636749,10217.608,537.7688421
9341,13.516289,51.636749,10238.703,538.8791053
9342,13.83391,51.636749,10472.206,551.1687368
9343,14.151531,51.636749,10563.802,555.9895789
9344,14.469152,51.636749,10744.499,565.4999474
9345,14.786773,51.636749,10824.488,569.7098947
9346,15.104394,51.636749,10728.099,564.6367895
9347,15.422015,51.636749,10504.811,552.8847895
9348,15.739636,51.636749,10275.215,540.8007895
9349,16.057257,51.636749,9942.6045,523.2949737
9350,16.374878,51.636749,9563.604,503.3475789
9351,16.692499,51.636749,9473.328,498.5962105
9352,17.01012,51.636749,9189.538,483.6598947
9353,17.327741,51.636749,9106.931,479.3121579
9354,17.645362,51.636749,9083.812,478.0953684
9355,17.962983,51.636749,9062.523,476.9748947
9356,18.280604,51.636749,9160.62,482.1378947
9357,18.598225,51.636749,9405.314,495.0165263
9358,18.915846,51.636749,9644.611,507.6111053
9359,19.233467,51.636749,9904.306,521.2792632
9360,19.551088,51.636749,9796.318,515.5956842
9361,19.868709,51.636749,9582.312,504.3322105
9362,20.18633,51.636749,9459.112,497.848
9363,20.503951,51.636749,9468.021,498.3168947
9364,20.821572,51.636749,9566.607,503.5056316
9365,21.139193,51.636749,9661.21,508.4847368
9366,21.456814,51.636749,9968.118,524.6377895
9367,21.774435,51.636749,10019.416,527.3376842
9368,22.092056,51.636749,9995.618,526.0851579
9369,22.409677,51.636749,10054.303,529.1738421
9370,22.727298,51.636749,10212.222,537.4853684
9371,23.044919,51.636749,10331.703,543.7738421
9372,23.36254,51.636749,10497.1045,552.4791842
9373,23.680161,51.636749,10725.512,564.5006316
9374,23.997782,51.636749,10739.598,565.242
9375,24.315403,51.636749,10668.083,561.4780526
9376,24.633024,51.636749,10653.888,560.7309474
9377,24.950645,51.636749,10793.504,568.0791579
9378,25.268266,51.636749,10938.201,575.6947895
9379,25.585887,51.636749,10875.486,572.394
9380,25.903508,51.636749,10600.086,557.8992632
9381,26.221129,51.636749,10429.483,548.9201579
9382,26.53875,51.636749,10357.999,545.1578421
9383,26.856371,51.636749,10336.201,544.0105789
9384,27.173992,51.636749,10312.397,542.7577368
9385,27.491613,51.636749,10271.307,540.5951053
9386,27.809234,51.636749,10370.194,545.7996842
9387,28.126855,51.636749,10432.105,549.0581579
9388,28.444476,51.636749,10470.611,551.0847895
9389,28.762097,51.636749,10421.614,548.506
9390,29.079718,51.636749,10400.115,547.3744737
9391,29.397339,51.636749,10354.21,544.9584211
9392,29.71496,51.636749,10239.322,538.9116842
9393,30.032581,51.636749,10249.127,539.4277368
9394,30.350202,51.636749,10085.7,530.8263158
9395,30.667823,51.636749,9976.013,525.0533158
9396,30.985444,51.636749,9977.803,525.1475263
9397,31.303065,51.636749,9865.911,519.2584737
9398,31.620686,51.636749,9768.305,514.1213158
9399,31.938307,51.636749,9838.111,517.7953158
9400,32.255928,51.636749,9947.222,523.538
9401,32.573549,51.636749,10121.114,532.6902105
9402,32.89117,51.636749,10323.693,543.3522632
9403,33.208791,51.636749,10332.096,543.7945263
9404,33.526412,51.636749,10117.217,532.4851053
9405,33.844033,51.636749,9971.494,524.8154737
9406,34.161654,51.636749,9691.419,510.0746842
9407,34.479275,51.636749,9258.719,487.301
9408,34.796896,51.636749,9068.72,477.3010526
9409,35.114517,51.636749,8999.015,473.6323684
9410,35.432138,51.636749,8900.02,468.4221053
9411,35.749759,51.636749,9158.219,482.0115263
9412,36.06738,51.636749,9605.802,505.5685263
9413,36.385001,51.636749,9578.015,504.1060526
9414,36.702622,51.636749,9278.72,488.3536842
9415,37.020243,51.636749,9069.225,477.3276316
9416,37.337864,51.636749,8753.2295,460.6962895
9417,37.655485,51.636749,8357.125,439.8486842
9418,37.973106,51.636749,8538.427,449.3908947
9419,38.290727,51.636749,8565.02,450.7905263
9420,38.608348,51.636749,8498.235,447.2755263
9421,38.925969,51.636749,8556.027,450.3172105
9422,39.24359,51.636749,8843.82,465.4642105
9423,39.561211,51.636749,8611.727,453.2487895
9424,39.878832,51.636749,8337.226,438.8013684
9425,40.196453,51.636749,8244.836,433.9387368
9426,40.514074,51.636749,8165.6323,429.7701211
9427,40.831695,51.636749,7747.117,407.743
9428,41.149316,51.636749,7657.73,403.0384211
9429,41.466937,51.636749,7707.429,405.6541579
9430,41.784558,51.636749,7681.2363,404.2755947
9431,42.102179,51.636749,7787.438,409.8651579
9432,42.4198,51.636749,7766.834,408.7807368
9433,42.737421,51.636749,7914.7407,416.5653
9434,43.055042,51.636749,8095.5366,426.0808737
9435,43.372663,51.636749,8037.3364,423.0177053
9436,43.690284,51.636749,7637.546,401.9761053
9437,44.007905,51.636749,7542.1323,396.9543316
9438,44.325526,51.636749,7415.2363,390.2755947
9439,44.643147,51.636749,7109.827,374.2014211
9440,44.960768,51.636749,7087.9375,373.0493421
9441,45.278389,51.636749,7233.7344,380.7228632
9442,45.59601,51.636749,7280.733,383.1964737
9443,45.913631,51.636749,7163.824,377.0433684
9444,46.231252,51.636749,6879.9346,362.1018211
9445,46.548873,51.636749,6561.2324,345.3280211
9446,46.866494,51.636749,6344.7324,333.9332842
9447,47.184115,51.636749,6141.833,323.2543684
9448,47.501736,51.636749,5788.2295,304.6436579
9449,47.819357,51.636749,5875.724,309.2486316
9450,48.136978,51.636749,5961.8286,313.7804526
9451,48.454599,51.636749,5940.0205,312.6326579
9452,48.77222,51.636749,5849.0225,307.8432895
9453,49.089841,51.636749,5785.1216,304.4800842
9454,49.407462,51.636749,5772.828,303.8330526
9455,49.725083,51.636749,5641.2183,296.9062263
9456,50.042704,51.636749,5787.121,304.5853158
9457,50.360325,51.636749,5926.722,311.9327368
9458,50.677946,51.636749,5923.4185,311.7588684
9459,50.995567,51.636749,5827.625,306.7171053
9460,51.313188,51.636749,5475.116,288.164
9461,51.630809,51.636749,5300.119,278.9536316
9462,51.94843,51.636749,5105.8184,268.7272842
9463,52.266051,51.636749,5229.5195,275.2378684
9464,52.583672,51.636749,4943.112,260.1637895
9465,52.901293,51.636749,4990.021,262.6326842
9466,53.218914,51.636749,5074.624,267.0854737
9467,53.536535,51.636749,5106.0225,268.7380263
9468,53.854156,51.636749,5319.1206,279.9537158
9469,54.171777,51.636749,5328.123,280.4275263
9470,54.489398,51.636749,5406.824,284.5696842
9471,54.807019,51.636749,5577.5234,293.5538632
9472,55.12464,51.636749,5703.9224,300.2064421
9473,55.442261,51.636749,5600.528,294.7646316
9474,55.759882,51.636749,5466.5205,287.7116053
9475,56.077503,51.636749,5484.7217,288.6695632
9476,56.395124,51.636749,5664.3223,298.1222263
9477,56.712745,51.636749,5994.936,315.5229474
9478,57.030366,51.636749,6380.028,335.7909474
9479,57.347987,51.636749,6272.33,330.1226316
9480,57.665608,51.636749,6157.9272,324.1014316
9481,57.983229,51.636749,5813.7383,305.9862263
9482,58.30085,51.636749,5306.225,279.275
9483,58.618471,51.636749,4861.3203,255.8589632
9484,58.936092,51.636749,4464.914,234.9954737
9485,59.253713,51.636749,4349.9194,228.9431263
9486,59.571334,51.636749,4177.1143,219.8481211
9487,59.888955,51.636749,3964.0078,208.6319895
9488,60.206576,51.636749,3767.8105,198.3058158
9489,60.524197,51.636749,3775.8108,198.7268842
9490,60.841818,51.636749,3668.1091,193.0583737
9491,-10.622907,51.95437,25156.242,1324.012737
9492,-10.305286,51.95437,25350.713,1334.248053
9493,-9.987665,51.95437,25074.002,1319.684316
9494,-9.670044,51.95437,23515.613,1237.663842
9495,-9.352423,51.95437,21697.48,1141.972632
9496,-9.034802,51.95437,20458.906,1076.784526
9497,-8.717181,51.95437,19851.361,1044.808474
9498,-8.39956,51.95437,19426.559,1022.450474
9499,-8.081939,51.95437,17749.006,934.1582105
9500,-7.764318,51.95437,17109.531,900.5016316
9501,-7.446697,51.95437,16349.611,860.5058421
9502,-5.22335,51.95437,19466.889,1024.573105
9503,-4.905729,51.95437,20847.262,1097.224316
9504,-4.588108,51.95437,21204.506,1116.026632
9505,-4.270487,51.95437,21631.287,1138.488789
9506,-3.952866,51.95437,22828.316,1201.490316
9507,-3.635245,51.95437,24078.91,1267.311053
9508,-3.317624,51.95437,21806.572,1147.714316
9509,-3.000003,51.95437,17596.592,926.1364211
9510,-2.682382,51.95437,15480.622,814.7695789
9511,-2.364761,51.95437,14503.945,763.3655263
9512,-2.04714,51.95437,14098.248,742.0130526
9513,-1.729519,51.95437,13686.261,720.3295263
9514,-1.411898,51.95437,13199.167,694.693
9515,-1.094277,51.95437,12571.486,661.6571579
9516,-0.776656,51.95437,12006.39,631.9152632
9517,-0.459035,51.95437,11583.459,609.6557368
9518,-0.141414,51.95437,11194.39,589.1784211
9519,0.176207,51.95437,10926.389,575.0731053
9520,0.493828,51.95437,10748.086,565.6887368
9521,0.811449,51.95437,10650.296,560.5418947
9522,1.12907,51.95437,10586.885,557.2044737
9523,1.446691,51.95437,10464.288,550.752
9524,3.987659,51.95437,15465.459,813.9715263
9525,4.30528,51.95437,15403.161,810.6926842
9526,4.622901,51.95437,15142.2705,796.9616053
9527,4.940522,51.95437,15025.565,790.8192105
9528,5.258143,51.95437,14910.777,784.7777368
9529,5.575764,51.95437,14573.278,767.0146316
9530,5.893385,51.95437,14661.664,771.6665263
9531,6.211006,51.95437,14110.467,742.6561579
9532,6.528627,51.95437,14048.771,739.409
9533,6.846248,51.95437,14190.587,746.873
9534,7.163869,51.95437,14017.07,737.7405263
9535,7.48149,51.95437,13726.258,722.4346316
9536,7.799111,51.95437,13650.661,718.4558421
9537,8.116732,51.95437,13904.273,731.8038421
9538,8.434353,51.95437,14280.759,751.6188947
9539,8.751974,51.95437,14598.768,768.3562105
9540,9.069595,51.95437,14162.769,745.4088947
9541,9.387216,51.95437,13728.258,722.5398947
9542,9.704837,51.95437,13617.888,716.7309474
9543,10.022458,51.95437,13973.146,735.4287368
9544,10.340079,51.95437,14605.444,768.7075789
9545,10.6577,51.95437,14723.252,774.908
9546,10.975321,51.95437,11885.78,625.5673684
9547,11.292942,51.95437,10577.31,556.7005263
9548,11.610563,51.95437,10015.608,527.1372632
9549,11.928184,51.95437,9930.006,522.6318947
9550,12.245805,51.95437,10189.402,536.2843158
9551,12.563426,51.95437,10395.096,547.1103158
9552,12.881047,51.95437,10294.204,541.8002105
9553,13.198668,51.95437,10144.301,533.9105789
9554,13.516289,51.95437,10075.313,530.2796316
9555,13.83391,51.95437,10031.088,527.952
9556,14.151531,51.95437,10174.43,535.4963158
9557,14.469152,51.95437,10244.999,539.2104737
9558,14.786773,51.95437,10284.497,541.2893158
9559,15.104394,51.95437,10270.716,540.564
9560,15.422015,51.95437,10163.5,534.9210526
9561,15.739636,51.95437,9967.043,524.5812105
9562,16.057257,51.95437,9522.93,501.2068421
9563,16.374878,51.95437,9468.642,498.3495789
9564,16.692499,51.95437,9339.643,491.5601579
9565,17.01012,51.95437,9049.728,476.3014737
9566,17.327741,51.95437,8811.723,463.7748947
9567,17.645362,51.95437,8757.529,460.9225789
9568,17.962983,51.95437,8835.233,465.0122632
9569,18.280604,51.95437,8909.525,468.9223684
9570,18.598225,51.95437,9155.52,481.8694737
9571,18.915846,51.95437,9281.131,488.4805789
9572,19.233467,51.95437,9404.717,494.9851053
9573,19.551088,51.95437,9369.117,493.1114211
9574,19.868709,51.95437,9248.014,486.7375789
9575,20.18633,51.95437,9148.812,481.5164211
9576,20.503951,51.95437,9319.417,490.4956316
9577,20.821572,51.95437,9502.213,500.1164737
9578,21.139193,51.95437,9546.891,502.4679474
9579,21.456814,51.95437,9726.504,511.9212632
9580,21.774435,51.95437,9849.606,518.4003158
9581,22.092056,51.95437,9953.907,523.8898421
9582,22.409677,51.95437,10068.521,529.9221579
9583,22.727298,51.95437,9999.5205,526.2905526
9584,23.044919,51.95437,9991.11,525.8478947
9585,23.36254,51.95437,10245.716,539.2482105
9586,23.680161,51.95437,10347.693,544.6154211
9587,23.997782,51.95437,10382.204,546.4317895
9588,24.315403,51.95437,10257.202,539.8527368
9589,24.633024,51.95437,10117.112,532.4795789
9590,24.950645,51.95437,10207.811,537.2532105
9591,25.268266,51.95437,10140.515,533.7113158
9592,25.585887,51.95437,10257.407,539.8635263
9593,25.903508,51.95437,10336.203,544.0106842
9594,26.221129,51.95437,10262.406,540.1266316
9595,26.53875,51.95437,10133.828,533.3593684
9596,26.856371,51.95437,10125.618,532.9272632
9597,27.173992,51.95437,10335.112,543.9532632
9598,27.491613,51.95437,10451.491,550.0784737
9599,27.809234,51.95437,10692.097,562.7419474
9600,28.126855,51.95437,10693.396,562.8103158
9601,28.444476,51.95437,10629.3955,559.4418684
9602,28.762097,51.95437,10684.111,562.3216316
9603,29.079718,51.95437,10906.406,574.0213684
9604,29.397339,51.95437,10763.906,566.5213684
9605,29.71496,51.95437,10594.394,557.5996842
9606,30.032581,51.95437,10509.199,553.1157368
9607,30.350202,51.95437,10319.294,543.1207368
9608,30.667823,51.95437,10121.688,532.7204211
9609,30.985444,51.95437,9925.627,522.4014211
9610,31.303065,51.95437,9798.795,515.7260526
9611,31.620686,51.95437,9776.906,514.574
9612,31.938307,51.95437,9813.61,516.5057895
9613,32.255928,51.95437,9886.621,520.3484737
9614,32.573549,51.95437,10041.803,528.5159474
9615,32.89117,51.95437,10332.306,543.8055789
9616,33.208791,51.95437,10326.006,543.474
9617,33.526412,51.95437,10287.212,541.4322105
9618,33.844033,51.95437,10224.606,538.1371579
9619,34.161654,51.95437,9913.197,521.7472105
9620,34.479275,51.95437,9365.608,492.9267368
9621,34.796896,51.95437,9160.724,482.1433684
9622,35.114517,51.95437,9094.217,478.643
9623,35.432138,51.95437,9112.3125,479.5953947
9624,35.749759,51.95437,9308.12,489.9010526
9625,36.06738,51.95437,9514.115,500.7428947
9626,36.385001,51.95437,9578.014,504.106
9627,36.702622,51.95437,9269.831,487.8858421
9628,37.020243,51.95437,8964.612,471.8216842
9629,37.337864,51.95437,8728.72,459.4063158
9630,37.655485,51.95437,8483.929,446.5225789
9631,37.973106,51.95437,8489.827,446.833
9632,38.290727,51.95437,8487.724,446.7223158
9633,38.608348,51.95437,8547.621,449.8747895
9634,38.925969,51.95437,8633.732,454.4069474
9635,39.24359,51.95437,8605.414,452.9165263
9636,39.561211,51.95437,8476.225,446.1171053
9637,39.878832,51.95437,8182.0513,430.6342789
9638,40.196453,51.95437,8024.638,422.3493684
9639,40.514074,51.95437,7997.9287,420.9436158
9640,40.831695,51.95437,7804.634,410.7702105
9641,41.149316,51.95437,7766.23,408.7489474
9642,41.466937,51.95437,7904.028,416.0014737
9643,41.784558,51.95437,7822.233,411.6964737
9644,42.102179,51.95437,7892.545,415.3971053
9645,42.4198,51.95437,7912.43,416.4436842
9646,42.737421,51.95437,7972.53,419.6068421
9647,43.055042,51.95437,7986.941,420.3653158
9648,43.372663,51.95437,7932.6406,417.5074
9649,43.690284,51.95437,7847.2344,413.0123368
9650,44.007905,51.95437,7601.4434,400.0759684
9651,44.325526,51.95437,7453.946,392.3129474
9652,44.643147,51.95437,7266.0376,382.4230316
9653,44.960768,51.95437,7206.5366,379.2914
9654,45.278389,51.95437,7270.228,382.6435789
9655,45.59601,51.95437,7300.636,384.244
9656,45.913631,51.95437,7280.834,383.2017895
9657,46.231252,51.95437,7183.33,378.07
9658,46.548873,51.95437,6899.028,363.1067368
9659,46.866494,51.95437,6576.239,346.1178421
9660,47.184115,51.95437,6455.2266,339.7487684
9661,47.501736,51.95437,6308.5264,332.0277053
9662,47.819357,51.95437,6124.027,322.3172105
9663,48.136978,51.95437,6205.6265,326.6119211
9664,48.454599,51.95437,6232.0293,328.0015421
9665,48.77222,51.95437,6227.3237,327.7538789
9666,49.089841,51.95437,6085.7197,320.3010368
9667,49.407462,51.95437,5935.426,312.3908421
9668,49.725083,51.95437,6011.516,316.3955789
9669,50.042704,51.95437,6085.818,320.3062105
9670,50.360325,51.95437,6363.9287,334.9436158
9671,50.677946,51.95437,6195.3267,326.0698263
9672,50.995567,51.95437,6069.3193,319.4378579
9673,51.313188,51.95437,5903.1196,310.6905053
9674,51.630809,51.95437,5678.7285,298.8804474
9675,51.94843,51.95437,5530.927,291.1014211
9676,52.266051,51.95437,5548.226,292.0118947
9677,52.583672,51.95437,5503.926,289.6803158
9678,52.901293,51.95437,5529.917,291.0482632
9679,53.218914,51.95437,5463.52,287.5536842
9680,53.536535,51.95437,5415.1206,285.0063474
9681,53.854156,51.95437,5560.3237,292.6486158
9682,54.171777,51.95437,5721.93,301.1542105
9683,54.489398,51.95437,5694.928,299.7330526
9684,54.807019,51.95437,5758.2295,303.0647105
9685,55.12464,51.95437,5868.2207,308.8537211
9686,55.442261,51.95437,5826.72,306.6694737
9687,55.759882,51.95437,5807.433,305.6543684
9688,56.077503,51.95437,6068.0283,319.3699105
9689,56.395124,51.95437,6381.5337,335.8701947
9690,56.712745,51.95437,6814.5303,358.6594895
9691,57.030366,51.95437,7080.6284,372.6646526
9692,57.347987,51.95437,7108.4326,374.1280316
9693,57.665608,51.95437,6706.5254,352.9750211
9694,57.983229,51.95437,6101.7285,321.1436053
9695,58.30085,51.95437,5635.2266,296.5908737
9696,58.618471,51.95437,5106.123,268.7433158
9697,58.936092,51.95437,4559.5127,239.9743526
9698,59.253713,51.95437,4378.6206,230.4537158
9699,59.571334,51.95437,4098.213,215.6954211
9700,59.888955,51.95437,3903.7122,205.4585368
9701,60.206576,51.95437,3962.1108,208.5321474
9702,60.524197,51.95437,3920.211,206.3268947
9703,-10.622907,52.271991,23119.102,1216.794842
9704,-10.305286,52.271991,23340.268,1228.435158
9705,-9.987665,52.271991,22592.104,1189.058105
9706,-9.670044,52.271991,21765.084,1145.530737
9707,-9.352423,52.271991,20891.355,1099.545
9708,-9.034802,52.271991,19432.799,1022.778895
9709,-8.717181,52.271991,18007.89,947.7836842
9710,-8.39956,52.271991,17826.898,938.2577895
9711,-8.081939,52.271991,17368.625,914.1381579
9712,-7.764318,52.271991,17154.326,902.8592632
9713,-7.446697,52.271991,16925.016,890.7903158
9714,-7.129076,52.271991,16055.93,845.0489474
9715,-6.811455,52.271991,16009.926,842.6276842
9716,-6.493834,52.271991,15930.704,838.4581053
9717,-6.176213,52.271991,15412.332,811.1753684
9718,-4.588108,52.271991,20118.697,1058.878789
9719,-4.270487,52.271991,21711.506,1142.710842
9720,-3.952866,52.271991,22915.11,1206.058421
9721,-3.635245,52.271991,22510.291,1184.752158
9722,-3.317624,52.271991,19691.486,1036.394
9723,-3.000003,52.271991,16487.23,867.7489474
9724,-2.682382,52.271991,14363.941,755.9968947
9725,-2.364761,52.271991,13586.876,715.0987368
9726,-2.04714,52.271991,13417.872,706.2037895
9727,-1.729519,52.271991,13080.7705,688.4616053
9728,-1.411898,52.271991,12588.961,662.5768947
9729,-1.094277,52.271991,12112.979,637.5252105
9730,-0.776656,52.271991,11577.109,609.3215263
9731,-0.459035,52.271991,11116.29,585.0678947
9732,-0.141414,52.271991,10814.585,569.1886842
9733,0.176207,52.271991,10738.1045,565.1633947
9734,0.493828,52.271991,10896.178,573.4830526
9735,0.811449,52.271991,11027.898,580.4156842
9736,1.12907,52.271991,10915.706,574.5108421
9737,1.446691,52.271991,10557.499,555.6578421
